text,language
okmail: Dear Dave this is your final notice to collect your 4 Tenerife Holiday or 5000 CASH award Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,en
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 7930,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 2295,en
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 2137,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 5987,en
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 2634,en
You are a winner you have been specially selected to receive 1000 cash or a 2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,en
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 5971,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 1844,en
RC1010 RC3030Recharge with RC44 get Rs40 Talktime and for 6months enjoy FULL TALKTIME on all recharges of Rs10 and aboveAll Local STD at 50p/min.Call 14167,en
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 8224,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 2619,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 8960,en
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 2305,en
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 61,en
caller: Hello this is Officer Johnson from the Social Security Administration. Weve been trying to reach you about a suspicious activity on your social security number. receiver: Oh really What kind of activity caller: Weve received reports of fraudulent transactions being made using your social security number. I need to verify some information to ensure your account is secure. receiver: That sounds serious. What kind of transactions are we talking about caller: Im not at liberty to disclose that information over the phone. But I need you to confirm your social security number so I can look into it further. receiver: Im not sure Im comfortable giving out that information. How do I know youre really from the SSA caller: Maam I assure you I am who I say I am. If you dont cooperate well have to suspend your social security benefits. receiver: Okay okay. But can you tell me what department youre calling from and your badge number caller: Uh let me check... Ah yes Im from Department 3456 and my badge number is 7890. receiver: Okay that sounds official. But before I give you my social security number can you explain why this suspicious activity didnt trigger any notifications or alerts on my credit report caller: Well maam sometimes these things slip through the cracks. But trust me were on top of it now. Just give me your social security number and well get this resolved. receiver: I see. And whats the process for resolving this issue Will someone come to my house or do I need to go to a local office caller: No no its all done over the phone. I just need your social security number and well take care of the rest. receiver: Okay let me just get my wallet... Can you hold for a minute caller: Yes maam take your time.,en
